text,Label,remove_user,remove_http,tweet_clean,Tweet
 @PuteriSrimaya @jumiri12 Konflik Palestina bukanlah konflik agama.. tp lebih ke perebutan wilayah sempadan.,0,   Konflik Palestina bukanlah konflik agama.. tp lebih ke perebutan wilayah sempadan.,   Konflik Palestina bukanlah konflik agama.. tp lebih ke perebutan wilayah sempadan.,"['konflik', 'palestina', 'bukan', 'konflik', 'agama', '', 'tp', 'lebih', 'ke', 'rebut', 'wilayah', 'sempadan']",konflik palestina konflik agama tp rebut wilayah sempadan
" Seharusnya kita sama2 tau, bahwa para tokoh pendiri bangsa, dan para presiden dari dulu hingga sekarang, semuanya berbicara tentang konflik penjajahan yang di timbulkan israel kepada palestina dari dulu hingga kini, eh cuman cebong2 indonesia yang ngebela2 israel",2," Seharusnya kita sama2 tau, bahwa para tokoh pendiri bangsa, dan para presiden dari dulu hingga sekarang, semuanya berbicara tentang konflik penjajahan yang di timbulkan israel kepada palestina dari dulu hingga kini, eh cuman cebong2 indonesia yang ngebela2 israel"," Seharusnya kita sama tau, bahwa para tokoh pendiri bangsa, dan para presiden dari dulu hingga sekarang, semuanya berbicara tentang konflik penjajahan yang di timbulkan israel kepada palestina dari dulu hingga kini, eh cuman cebong indonesia yang ngebela israel","['harus', 'kita', 'sama', '2', 'tau', 'bahwa', 'para', 'tokoh', 'diri', 'bangsa', 'dan', 'para', 'presiden', 'dari', 'dulu', 'hingga', 'sekarang', 'semua', 'bicara', 'tentang', 'konflik', 'jajah', 'yang', 'di', 'timbul', 'israel', 'kepada', 'palestina', 'dari', 'dulu', 'hingga', 'kini', 'eh', 'cuman', 'cebong', '2', 'indonesia', 'yang', 'ngebela', '2', 'israel']",tau tokoh diri bangsa presiden bicara konflik jajah timbul israel palestina eh cuman cebong indonesia ngebela israel
" Kalimat ""sejarah ditulis oleh pemenang"" kyknya sekarang udh gk berlaku lagi deh, coba liat konflik israel-palestina, jelas2 yg unggul itu israel tetapi narasi2 yg memihak palestina justru makin kencang disuarakan. Alhamdulillah dunia sejarah semakin terbebas dari pen-dikte-an.",0," Kalimat ""sejarah ditulis oleh pemenang"" kyknya sekarang udh gk berlaku lagi deh, coba liat konflik israel-palestina, jelas2 yg unggul itu israel tetapi narasi2 yg memihak palestina justru makin kencang disuarakan. Alhamdulillah dunia sejarah semakin terbebas dari pen-dikte-an."," Kalimat ""sejarah ditulis oleh pemenang"" kyknya sekarang udh gk berlaku lagi deh, coba liat konflik israel-palestina, jelas yg unggul itu israel tetapi narasi yg memihak palestina justru makin kencang disuarakan. Alhamdulillah dunia sejarah semakin terbebas dari pen-dikte-an.","['kalimat', 'sejarah', 'tulis', 'oleh', 'menang', 'kyknya', 'sekarang', 'udh', 'gk', 'laku', 'lagi', 'deh', 'coba', 'liat', 'konflik', 'israel-palestina', 'jelas', '2', 'yg', 'unggul', 'itu', 'israel', 'tetapi', 'narasi', '2', 'yg', 'pihak', 'palestina', 'justru', 'makin', 'kencang', 'suara', 'alhamdulillah', 'dunia', 'sejarah', 'makin', 'bebas', 'dari', 'pen-dikte-an']",kalimat sejarah tulis menang kyknya udh gk laku deh coba liat konflik israel-palestina yg unggul israel narasi yg palestina kencang suara alhamdulillah dunia sejarah bebas pen-dikte-an
" Konfliknya gak akan sembuh, selama orang luar yang sok tahu masukin isu-isu sektarian dalam peta konflik Palestina-Israel. Bumbu-bumbu ini malah bikin runyam..",1," Konfliknya gak akan sembuh, selama orang luar yang sok tahu masukin isu-isu sektarian dalam peta konflik Palestina-Israel. Bumbu-bumbu ini malah bikin runyam.."," Konfliknya gak akan sembuh, selama orang luar yang sok tahu masukin isu-isu sektarian dalam peta konflik Palestina-Israel. Bumbu-bumbu ini malah bikin runyam..","['konflik', 'gak', 'akan', 'sembuh', 'lama', 'orang', 'luar', 'yang', 'sok', 'tahu', 'masukin', 'isu', 'sektarian', 'dalam', 'peta', 'konflik', 'palestina-israel', 'bumbu', 'ini', 'malah', 'bikin', 'runyam', '']",konflik gak sembuh orang sok masukin isu sektarian peta konflik palestina-israel bumbu bikin runyam
" Yup, terutama netijen +62 yang masih banyak malas cari sumber bacaan. Taunya Palestina-Islam, Israel-Yahudi, Amerika-Kristen. Sektarian model begini yg bikin konflik makin rumit dan jauh dari kata selesai..",1," Yup, terutama netijen +62 yang masih banyak malas cari sumber bacaan. Taunya Palestina-Islam, Israel-Yahudi, Amerika-Kristen. Sektarian model begini yg bikin konflik makin rumit dan jauh dari kata selesai.."," Yup, terutama netijen + yang masih banyak malas cari sumber bacaan. Taunya Palestina-Islam, Israel-Yahudi, Amerika-Kristen. Sektarian model begini yg bikin konflik makin rumit dan jauh dari kata selesai..","['yup', 'utama', 'netijen', '62', 'yang', 'masih', 'banyak', 'malas', 'cari', 'sumber', 'baca', 'tau', 'palestina-islam', 'israel-yahudi', 'amerika-kristen', 'sektarian', 'model', 'begini', 'yg', 'bikin', 'konflik', 'makin', 'rumit', 'dan', 'jauh', 'dari', 'kata', 'selesai', '']",yup netijen malas cari sumber baca tau palestina-islam israel-yahudi amerika-kristen sektarian model yg bikin konflik rumit selesai
" @txtdarisukabumi Apapun caranya setiap orang atau warga indo dalam menghadapi konflik Israel - Palestine yg sudah berlangsung lama, mari kita hormati tanpa harus mencaci. Setiap orang punya caranya sendiri, jika tidak suka dg caranya lebih baik diam saja. Dan mari kita berdoa untuk Palestina. Ã°ÂÂÂÃ°ÂÂÂ»",1,"  Apapun caranya setiap orang atau warga indo dalam menghadapi konflik Israel - Palestine yg sudah berlangsung lama, mari kita hormati tanpa harus mencaci. Setiap orang punya caranya sendiri, jika tidak suka dg caranya lebih baik diam saja. Dan mari kita berdoa untuk Palestina. Ã°ÂÂÂÃ°ÂÂÂ»","  Apapun caranya setiap orang atau warga indo dalam menghadapi konflik Israel - Palestine yg sudah berlangsung lama, mari kita hormati tanpa harus mencaci. Setiap orang punya caranya sendiri, jika tidak suka dg caranya lebih baik diam saja. Dan mari kita berdoa untuk Palestina. Ã°ÂÂÂÃ°ÂÂÂ»","['apa', 'cara', 'tiap', 'orang', 'atau', 'warga', 'indo', 'dalam', 'hadap', 'konflik', 'israel', 'palestine', 'yg', 'sudah', 'langsung', 'lama', 'mari', 'kita', 'hormat', 'tanpa', 'harus', 'caci', 'tiap', 'orang', 'punya', 'cara', 'sendiri', 'jika', 'tidak', 'suka', 'dg', 'cara', 'lebih', 'baik', 'diam', 'saja', 'dan', 'mari', 'kita', 'doa', 'untuk', 'palestina', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",apa orang warga indo hadap konflik israel palestine yg mari hormat caci orang suka dg diam mari doa palestina
"Bawa-bawa isu sektarian dan agama dalam konflik Palestina-Israel gak akan menyelesaikan masalah, yang ada malah kayak nambahin bensin ke api yang berkobar..",0,"Bawa-bawa isu sektarian dan agama dalam konflik Palestina-Israel gak akan menyelesaikan masalah, yang ada malah kayak nambahin bensin ke api yang berkobar..","Bawa-bawa isu sektarian dan agama dalam konflik Palestina-Israel gak akan menyelesaikan masalah, yang ada malah kayak nambahin bensin ke api yang berkobar..","['bawa', 'isu', 'sektarian', 'dan', 'agama', 'dalam', 'konflik', 'palestina-israel', 'gak', 'akan', 'selesai', 'masalah', 'yang', 'malah', 'kayak', 'nambahin', 'bensin', 'ke', 'api', 'yang', 'kobar', '']",bawa isu sektarian agama konflik palestina-israel gak selesai kayak nambahin bensin api kobar
" @Hilmi28 Kebiasaan kadrun,jual nama rakyat palestina ntar ujung2nya donasi pula. Negara lain konflik bacot kadrun treak2  Negara sendiri konflik (poso,kkb)..bacot kadrun diem",2,"  Kebiasaan kadrun,jual nama rakyat palestina ntar ujung2nya donasi pula. Negara lain konflik bacot kadrun treak2  Negara sendiri konflik (poso,kkb)..bacot kadrun diem","  Kebiasaan kadrun,jual nama rakyat palestina ntar ujungnya donasi pula. Negara lain konflik bacot kadrun treak  Negara sendiri konflik (poso,kkb)..bacot kadrun diem","['biasa', 'kadrun', 'jual', 'nama', 'rakyat', 'palestina', 'ntar', 'ujung', '2nya', 'donasi', 'pula', 'negara', 'lain', 'konflik', 'bacot', 'kadrun', 'treak', '2', 'negara', 'sendiri', 'konflik', 'poso', 'kkb', '', 'bacot', 'kadrun', 'diem']",biasa kadrunjual nama rakyat palestina ntar ujung donasi negara konflik bacot kadrun treak negara konflik posokkb bacot kadrun diem
" Tak ada informasi yg Netral bahkan dibalut manisan agama menjadikan info itu spt hoax yg dihalalkan. Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ Konflik Israel dan Palestina Tak Terkait Agama, Pemerintah Diminta Edukasi Masyarakat Klik untuk baca:  https://t.co/DLbQhfceHm",2," Tak ada informasi yg Netral bahkan dibalut manisan agama menjadikan info itu spt hoax yg dihalalkan. Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ Konflik Israel dan Palestina Tak Terkait Agama, Pemerintah Diminta Edukasi Masyarakat Klik untuk baca:  https://t.co/DLbQhfceHm"," Tak ada informasi yg Netral bahkan dibalut manisan agama menjadikan info itu spt hoax yg dihalalkan. Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ Konflik Israel dan Palestina Tak Terkait Agama, Pemerintah Diminta Edukasi Masyarakat Klik untuk baca:  https://t.co/DLbQhfceHm","['tak', 'informasi', 'yg', 'netral', 'bahkan', 'balut', 'manis', 'agama', 'jadi', 'info', 'itu', 'spt', 'hoax', 'yg', 'halal', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'konflik', 'israel', 'dan', 'palestina', 'tak', 'kait', 'agama', 'perintah', 'minta', 'edukasi', 'masyarakat', 'klik', 'untuk', 'baca']",informasi yg netral balut manis agama jadi info spt hoax yg halal konflik israel palestina kait agama perintah edukasi masyarakat klik baca
 Yahudi pesek adalah penghancur peradaban di muka bumi. Maka keluarga bumi harus melawan dan menyerang.  #WorldStandsWithPalestine,2, Yahudi pesek adalah penghancur peradaban di muka bumi. Maka keluarga bumi harus melawan dan menyerang.  #WorldStandsWithPalestine, Yahudi pesek adalah penghancur peradaban di muka bumi. Maka keluarga bumi harus melawan dan menyerang.  WorldStandsWithPalestine,"['yahudi', 'pesek', 'adalah', 'hancur', 'adab', 'di', 'muka', 'bumi', 'maka', 'keluarga', 'bumi', 'harus', 'lawan', 'dan', 'serang', 'worldstandswithpalestine']",yahudi pesek hancur adab muka bumi keluarga bumi lawan serang worldstandswithpalestine
 Selamat pagi dunia  Wishlist hari ini: Semoga secepatnya terjadi gencatan senjata antara hamas dan israel. Perang Itu menyengsarakan. ????,1, Selamat pagi dunia  Wishlist hari ini: Semoga secepatnya terjadi gencatan senjata antara hamas dan israel. Perang Itu menyengsarakan. ????, Selamat pagi dunia  Wishlist hari ini: Semoga secepatnya terjadi gencatan senjata antara hamas dan israel. Perang Itu menyengsarakan. ????,"['selamat', 'pagi', 'dunia', 'wishlist', 'hari', 'ini', 'moga', 'cepat', 'jadi', 'gencat', 'senjata', 'antara', 'hamas', 'dan', 'israel', 'perang', 'itu', 'sengsara']",selamat pagi dunia wishlist moga cepat gencat senjata hamas israel perang sengsara
 @detikcom Perseteruan Hamas dan Israel sebaiknya jangan bawa2 Palestina.,1,  Perseteruan Hamas dan Israel sebaiknya jangan bawa2 Palestina.,  Perseteruan Hamas dan Israel sebaiknya jangan bawa Palestina.,"['seteru', 'hamas', 'dan', 'israel', 'baik', 'jangan', 'bawa', '2', 'palestina']",seteru hamas israel bawa palestina
" @AndreMa32495641 @Israel @All_Qassam @PaIestina Kemerdekaan palestina sudah di akui di PBB. Jd kl melihat dari beberapa artikel tentang paletina dan israel ini, sy melihatnya, perang di dpertahankan untuk mencari uang bagi HAMAS dan jual beli antar senjata antar negara. Israel jg banjir order iron dome nya",1,"     Kemerdekaan palestina sudah di akui di PBB. Jd kl melihat dari beberapa artikel tentang paletina dan israel ini, sy melihatnya, perang di dpertahankan untuk mencari uang bagi HAMAS dan jual beli antar senjata antar negara. Israel jg banjir order iron dome nya","     Kemerdekaan palestina sudah di akui di PBB. Jd kl melihat dari beberapa artikel tentang paletina dan israel ini, sy melihatnya, perang di dpertahankan untuk mencari uang bagi HAMAS dan jual beli antar senjata antar negara. Israel jg banjir order iron dome nya","['merdeka', 'palestina', 'sudah', 'di', 'aku', 'di', 'pbb', 'jd', 'kl', 'lihat', 'dari', 'beberapa', 'artikel', 'tentang', 'paletina', 'dan', 'israel', 'ini', 'sy', 'lihat', 'perang', 'di', 'dpertahankan', 'untuk', 'cari', 'uang', 'bagi', 'hamas', 'dan', 'jual', 'beli', 'antar', 'senjata', 'antar', 'negara', 'israel', 'jg', 'banjir', 'order', 'iron', 'dome', 'nya']",merdeka palestina aku pbb jd kl artikel paletina israel sy perang dpertahankan cari uang hamas jual beli senjata negara israel jg banjir order iron dome nya
 @fadlizon Indonesia sampai habis energi bahkan mengerahkan seluruh kekuatan pun gak akan mengubah keadaan di palestina dan israel karna sama halnya melawan takdir... apa lagi dikait2kan dg agama. Karna persoalannya bukan palestina vs israel tapi hamas adalah dalang dari itu semua,0,  Indonesia sampai habis energi bahkan mengerahkan seluruh kekuatan pun gak akan mengubah keadaan di palestina dan israel karna sama halnya melawan takdir... apa lagi dikait2kan dg agama. Karna persoalannya bukan palestina vs israel tapi hamas adalah dalang dari itu semua,  Indonesia sampai habis energi bahkan mengerahkan seluruh kekuatan pun gak akan mengubah keadaan di palestina dan israel karna sama halnya melawan takdir... apa lagi dikaitkan dg agama. Karna persoalannya bukan palestina vs israel tapi hamas adalah dalang dari itu semua,"['indonesia', 'sampai', 'habis', 'energi', 'bahkan', 'kerah', 'seluruh', 'kuat', 'pun', 'gak', 'akan', 'ubah', 'ada', 'di', 'palestina', 'dan', 'israel', 'karna', 'sama', 'hal', 'lawan', 'takdir', '', 'apa', 'lagi', 'kait', '2kan', 'dg', 'agama', 'karna', 'soal', 'bukan', 'palestina', 'vs', 'israel', 'tapi', 'hamas', 'adalah', 'dalang', 'dari', 'itu', 'semua']",indonesia habis energi kerah kuat gak ubah palestina israel karna hal lawan takdir kait dg agama karna soal palestina vs israel hamas dalang
" Kondisi aktual sekarang adalah :  1. Solusi dua negara (Palestina dan israel) yang didukung faksi Fatah, dengan Yerusalem Timur sebagai ibukota negara Palestina.  2. Sedang Hamas hanya menerima solusi satu negara karena Hamas berpendapat keberadaan negeri zionist israel adalah",1," Kondisi aktual sekarang adalah :  1. Solusi dua negara (Palestina dan israel) yang didukung faksi Fatah, dengan Yerusalem Timur sebagai ibukota negara Palestina.  2. Sedang Hamas hanya menerima solusi satu negara karena Hamas berpendapat keberadaan negeri zionist israel adalah"," Kondisi aktual sekarang adalah :  . Solusi dua negara (Palestina dan israel) yang didukung faksi Fatah, dengan Yerusalem Timur sebagai ibukota negara Palestina.  . Sedang Hamas hanya menerima solusi satu negara karena Hamas berpendapat keberadaan negeri zionist israel adalah","['kondisi', 'aktual', 'sekarang', 'adalah', '1', 'solusi', 'dua', 'negara', 'palestina', 'dan', 'israel', 'yang', 'dukung', 'faksi', 'fatah', 'dengan', 'yerusalem', 'timur', 'bagai', 'ibukota', 'negara', 'palestina', '2', 'sedang', 'hamas', 'hanya', 'terima', 'solusi', 'satu', 'negara', 'karena', 'hamas', 'dapat', 'ada', 'negeri', 'zionist', 'israel', 'adalah']",kondisi aktual solusi negara palestina israel dukung faksi fatah yerusalem timur ibukota negara palestina hamas terima solusi negara hamas dapat ada negeri zionist israel
" kalau bahas hamas dan israel, gak bakalan selesai keduanya sama orang itu",2," kalau bahas hamas dan israel, gak bakalan selesai keduanya sama orang itu"," kalau bahas hamas dan israel, gak bakalan selesai keduanya sama orang itu","['kalau', 'bahas', 'hamas', 'dan', 'israel', 'gak', 'bakal', 'selesai', 'dua', 'sama', 'orang', 'itu']",bahas hamas israel gak selesai orang
 Aku pribadi sudah tidak melihat agama dan imannya.siapaun yg jadi korban kekejaman teroris memang seharausnya lebih di perhatikan oleh pemerintah.masalah intoleransi dan terorisme disini jauh lebih urgent drpd masalah hamas dan israel.,1, Aku pribadi sudah tidak melihat agama dan imannya.siapaun yg jadi korban kekejaman teroris memang seharausnya lebih di perhatikan oleh pemerintah.masalah intoleransi dan terorisme disini jauh lebih urgent drpd masalah hamas dan israel., Aku pribadi sudah tidak melihat agama dan imannya.siapaun yg jadi korban kekejaman teroris memang seharausnya lebih di perhatikan oleh pemerintah.masalah intoleransi dan terorisme disini jauh lebih urgent drpd masalah hamas dan israel.,"['aku', 'pribadi', 'sudah', 'tidak', 'lihat', 'agama', 'dan', 'iman siapaun', 'yg', 'jadi', 'korban', 'kejam', 'teroris', 'memang', 'seharausnya', 'lebih', 'di', 'perhati', 'oleh', 'perintah masalah', 'intoleransi', 'dan', 'terorisme', 'sini', 'jauh', 'lebih', 'urgent', 'drpd', 'masalah', 'hamas', 'dan', 'israel']",pribadi agama iman siapaun yg korban kejam teroris seharausnya perhati perintah masalah intoleransi terorisme urgent drpd hamas israel
" Dari Konflik Palestina dan Israel saya mengerti , PBB selama ini tidak berfungsi Kerjaan nya hanya Rapat saja!!!",2," Dari Konflik Palestina dan Israel saya mengerti , PBB selama ini tidak berfungsi Kerjaan nya hanya Rapat saja!!!"," Dari Konflik Palestina dan Israel saya mengerti , PBB selama ini tidak berfungsi Kerjaan nya hanya Rapat saja!!!","['dari', 'konflik', 'palestina', 'dan', 'israel', 'saya', 'erti', 'pbb', 'lama', 'ini', 'tidak', 'fungsi', 'kerja', 'nya', 'hanya', 'rapat', 'saja']",konflik palestina israel erti pbb fungsi kerja nya rapat
" ""Dimanfaatkan"" untuk konflik Palestina hari ini. Padahal konflik tersebut murni ""perang negara"" antara Palestina dan Israel. Yaitu, Israel merebut tanah milik Palestina.  Sedangkan Israel mengklaim, tanah Palestina adalah tanah milik mereka yang dijanjikan Tuhan.",0," ""Dimanfaatkan"" untuk konflik Palestina hari ini. Padahal konflik tersebut murni ""perang negara"" antara Palestina dan Israel. Yaitu, Israel merebut tanah milik Palestina.  Sedangkan Israel mengklaim, tanah Palestina adalah tanah milik mereka yang dijanjikan Tuhan."," ""Dimanfaatkan"" untuk konflik Palestina hari ini. Padahal konflik tersebut murni ""perang negara"" antara Palestina dan Israel. Yaitu, Israel merebut tanah milik Palestina.  Sedangkan Israel mengklaim, tanah Palestina adalah tanah milik mereka yang dijanjikan Tuhan.","['manfaat', 'untuk', 'konflik', 'palestina', 'hari', 'ini', 'padahal', 'konflik', 'sebut', 'murni', 'perang', 'negara', 'antara', 'palestina', 'dan', 'israel', 'yaitu', 'israel', 'rebut', 'tanah', 'milik', 'palestina', 'sedang', 'israel', 'klaim', 'tanah', 'palestina', 'adalah', 'tanah', 'milik', 'mereka', 'yang', 'janji', 'tuhan']",manfaat konflik palestina konflik murni perang negara palestina israel israel rebut tanah milik palestina israel klaim tanah palestina tanah milik janji tuhan
